EstateId,EstateType,Area,NoFloors,MarketType,DecorCondition,FK_Address,FK_OwnedBy
18430,SingleFamily,401,2,New,BareShell,18430,DW-MpwPZAyivRjAQo-2277@protonmail.com
18431,Flat,143,1,New,FullyDecorated,18431,DW-ECTkFNHqFFAAFtFb-9713@mail.com
18432,Condo,144,2,New,FullyDecorated,18432,DW-UDZWQBjfJlcjZ-9080@interia.pl
18433,Condo,110,2,New,FullyDecorated,18433,DW-zLWcGVaBHPj-2252@aol.com
18434,Condo,138,1,New,FullyDecorated,18434,DW-boTEYCNynZPHR-7512@op.pl
18435,Condo,181,2,Used,FullyDecorated,18435,DW-GjlYWcZMuC-6517@gmx.com
18436,Condo,116,2,Used,FullyDecorated,18436,DW-ksDTkTIHu-2969@yandex.com
18437,Condo,122,2,Old,FullyDecorated,18437,DW-NdFDDJFAYrQL-0631@onet.pl
18438,SingleFamily,386,1,Used,Unfinished,18438,DW-ZPGpkNyYkrX-1756@onet.pl
18439,Flat,155,2,Used,InDevelopment,18439,DW-zLWcGVaBHPj-2252@aol.com
18440,Condo,108,1,New,InDevelopment,18440,DW-oCzMKdPktw-3998@wp.pl
18441,Condo,110,2,New,FullyDecorated,18441,DW-ACiGfkiAKvtkYo-9523@onet.pl
18442,Flat,66,2,Used,FullyDecorated,18442,DW-ficjDZBH-9803@tutanota.com
18443,Flat,195,1,Used,Unfinished,18443,DW-fDLhRXJAGazoUIKT-0286@interia.pl
18444,Flat,26,1,Old,FullyDecorated,18444,DW-FzixQwHS-1580@o2.pl
18445,SingleFamily,355,1,Used,InDevelopment,18445,DW-tYfEpasNrgONvMD-4394@yahoo.com
18446,SingleFamily,366,2,New,FullyDecorated,18446,DW-FjUoqyGdXXxYD-8069@wp.pl
18447,SingleFamily,101,2,Renovated,FullyDecorated,18447,DW-ineMspZWSZBJoJzv-8259@gmx.com
18448,SingleFamily,188,1,Used,InDevelopment,18448,DW-OGUvVjYOpqROwX-9900@live.com
18449,Condo,112,2,New,BareShell,18449,DW-SvOXLBZUWQYqYlwv-7594@gmail.com
18450,Condo,130,2,Renovated,FullyDecorated,18450,DW-zYPAfmRDsdF-5389@o2.pl
18451,SingleFamily,352,2,Used,InDevelopment,18451,DW-oIcZpACfHK-4435@protonmail.com
18452,SingleFamily,431,2,Renovated,BareShell,18452,DW-lJLMduJwgHJyV-6644@wp.pl
18453,Condo,174,2,Renovated,BareShell,18453,DW-cHutAGMAZi-4943@gmail.com
18454,Condo,109,1,Old,FullyDecorated,18454,DW-aMXbHlWmffW-2302@icloud.com
18455,Condo,196,1,New,FullyDecorated,18455,DW-UBIHmZMKjv-1548@me.com
18456,Condo,199,2,Used,FullyDecorated,18456,DW-tlpVTebz-6227@gmx.com
18457,SingleFamily,319,1,Used,Unfinished,18457,DW-SjABGpvZa-8364@mail.com
18458,SingleFamily,350,2,Used,Unfinished,18458,DW-jVZDKrtGcw-4976@icloud.com
18459,Flat,117,1,New,Unfinished,18459,DW-umpODnXFHCe-1664@outlook.com
18460,Flat,196,1,New,BareShell,18460,DW-ZOFQwuxgcptaWoZj-3068@gmx.com
18461,SingleFamily,392,1,Renovated,Unfinished,18461,DW-mWxXpCeJm-7927@icloud.com
18462,Flat,33,1,Used,InDevelopment,18462,DW-bpGgUylsJdyYWLOR-0521@interia.pl
18463,Flat,53,1,New,FullyDecorated,18463,DW-jgHXNOUOuMuqioR-1215@wp.pl
18464,SingleFamily,477,1,Used,InDevelopment,18464,DW-HzbONIKBo-2967@mail.com
18465,SingleFamily,311,1,Used,BareShell,18465,DW-XymzhPAhSpCd-0907@tutanota.com
18466,Condo,136,2,Used,FullyDecorated,18466,DW-BvHHvsOBVZv-8390@aol.com
18467,SingleFamily,289,2,New,Unfinished,18467,DW-GVDDSldnc-2842@yandex.com
18468,Flat,224,1,New,Unfinished,18468,DW-qbSmHuHNLDaIJBS-8241@tutanota.com
18469,SingleFamily,438,2,Renovated,InDevelopment,18469,DW-oeHOnUKRP-4556@yandex.com
18470,SingleFamily,249,2,Used,InDevelopment,18470,DW-hxiibPfP-1530@yandex.com
18471,Flat,78,1,Old,Unfinished,18471,DW-rJvTfhpkSQUEwAFQ-6480@icloud.com
18472,SingleFamily,329,2,Used,Unfinished,18472,DW-otadeChsbnHPvvRn-7655@tutanota.com
18473,Flat,227,1,Old,FullyDecorated,18473,DW-DjAsrsFBwus-7364@mail.com
18474,Condo,174,2,Used,FullyDecorated,18474,DW-wRVIVLypOlbygen-8425@mail.com
18475,Flat,132,1,Used,FullyDecorated,18475,DW-qwYbuXkenVIvUilk-3838@inbox.lv
18476,Condo,123,1,Used,InDevelopment,18476,DW-FCgLiMRzaUUjKGU-6581@mail.com
18477,Condo,182,2,Used,FullyDecorated,18477,DW-dgJIWQxNGrk-2190@icloud.com
18478,SingleFamily,330,2,Used,BareShell,18478,DW-hEqwpqqZQJ-9196@hotmail.com
18479,SingleFamily,430,2,Used,FullyDecorated,18479,DW-yvZMDgFkNB-9108@yahoo.com
18480,Condo,151,1,Used,Unfinished,18480,DW-jyOOdhiMBPIiS-0771@protonmail.com
18481,Condo,109,2,New,FullyDecorated,18481,DW-wqFGyltLxveE-9062@me.com
18482,SingleFamily,239,2,Old,InDevelopment,18482,DW-ZQluSYvcQ-1007@interia.pl
18483,SingleFamily,459,2,Renovated,FullyDecorated,18483,DW-JOJvcafMWakMH-1046@outlook.com
18484,Condo,163,2,New,Unfinished,18484,DW-emUyOtWXTSQCbc-8474@wp.pl
18485,SingleFamily,274,2,New,Unfinished,18485,DW-ezvjAcwNGHovcri-1394@yahoo.com
18486,Condo,117,2,Used,FullyDecorated,18486,DW-aoHXAPrhzFgC-9385@inbox.lv
18487,Flat,243,1,New,Unfinished,18487,DW-pqgwYomFUpCRs-0348@interia.pl
18488,Condo,132,2,New,Unfinished,18488,DW-IdnzarriYtxWpODu-4108@gmail.com
18489,SingleFamily,111,2,Used,InDevelopment,18489,DW-DGOhypNxDycNZLiZ-6788@live.com
18490,Condo,165,2,New,FullyDecorated,18490,DW-XHCnjISa-0094@gmail.com
18491,SingleFamily,277,2,Used,Unfinished,18491,DW-NnPTKRSK-9935@op.pl
18492,Flat,93,1,Used,InDevelopment,18492,DW-ieIdaHKG-8961@zoho.com
18493,Flat,210,1,New,InDevelopment,18493,DW-UYIXoLAd-0981@gmail.com
18494,Flat,157,1,Old,Unfinished,18494,DW-mCfbOXnDUDfHE-6640@op.pl
18495,SingleFamily,254,1,Used,Unfinished,18495,DW-wyMAAomjnsNZEvS-5145@aol.com
18496,Condo,112,2,Used,FullyDecorated,18496,DW-DEzWTbrJOlZG-7599@interia.pl
18497,Condo,140,2,Old,FullyDecorated,18497,DW-hhVonMzCVvclEljB-9008@yahoo.com
18498,SingleFamily,398,2,Used,FullyDecorated,18498,DW-SszDajUGIFaGEu-9487@me.com
18499,Condo,125,2,New,Unfinished,18499,DW-bHpRdjGyxDWuDmFW-7202@onet.pl
18500,SingleFamily,97,2,New,Unfinished,18500,DW-koCuXyYqqbvooU-3423@gmail.com
18501,Flat,196,1,Old,FullyDecorated,18501,DW-qECNyvmmndwz-1473@protonmail.com
18502,SingleFamily,329,2,Used,FullyDecorated,18502,DW-ZnUaIjYJpHP-2392@yahoo.com
18503,Flat,74,1,Used,FullyDecorated,18503,DW-xBBLEuilHFStoEFB-9611@onet.pl
18504,SingleFamily,134,3,Used,InDevelopment,18504,DW-sizDRGjSIKRpCXQ-2854@mail.com
18505,SingleFamily,404,1,Used,FullyDecorated,18505,DW-SdaoIpeYhLIotvdp-2720@protonmail.com
18506,SingleFamily,458,2,Used,Unfinished,18506,DW-YUDGfLFziRy-7297@tutanota.com
18507,Flat,134,1,Old,FullyDecorated,18507,DW-wzoiaqrbcOkxTet-0736@hotmail.com
18508,Flat,160,1,Used,Unfinished,18508,DW-odgSrWmOd-2784@interia.pl
18509,Flat,235,1,New,FullyDecorated,18509,DW-ODAaOxpQ-0051@hotmail.com
18510,Flat,212,1,New,FullyDecorated,18510,DW-xBtAdVSQnpBHDv-9635@gmx.com
18511,Flat,122,1,New,FullyDecorated,18511,DW-UNUdEjHyXYKT-7475@gmail.com
18512,Flat,245,1,New,FullyDecorated,18512,DW-lbVRkCgxdvX-3727@o2.pl
18513,Flat,144,2,Used,BareShell,18513,DW-zMbTvRsoUZSkS-7168@yandex.com
18514,Flat,190,1,Used,InDevelopment,18514,DW-GfJftzYrcLlVJPZ-4326@outlook.com
18515,Flat,242,1,New,Unfinished,18515,DW-HpNeZoTxOYQkMiwz-0520@me.com
18516,Condo,159,2,Used,FullyDecorated,18516,DW-NrzALVUKGrrug-0363@gmx.com
18517,SingleFamily,328,1,Used,FullyDecorated,18517,DW-TTCHJAmOltt-0472@hotmail.com
18518,Flat,144,1,Renovated,FullyDecorated,18518,DW-ZMcPtuJqM-3852@inbox.lv
18519,Flat,212,1,New,FullyDecorated,18519,DW-OLkxhmMpIEzc-1542@protonmail.com
18520,Flat,138,1,Used,FullyDecorated,18520,DW-AtmJgSqLkKwcKHuu-2617@gmail.com
18521,SingleFamily,386,1,Used,InDevelopment,18521,DW-orCTYyPwqXUi-2280@onet.pl
18522,Condo,104,1,Used,FullyDecorated,18522,DW-EcuEMSwBjpkQLPY-2083@aol.com
18523,Condo,164,1,Old,FullyDecorated,18523,DW-evVQpNGHyEYxLFJ-8452@live.com
18524,SingleFamily,321,1,New,FullyDecorated,18524,DW-IbtZGFKlQdh-7025@gmx.com
18525,SingleFamily,271,2,New,InDevelopment,18525,DW-QFpmBxjGVyLE-4809@gmail.com
18526,Flat,211,1,Used,Unfinished,18526,DW-ZWUEgBqIZO-2811@me.com
18527,SingleFamily,468,2,New,InDevelopment,18527,DW-COJxwYSXBwFU-2535@me.com
18528,Flat,85,1,Renovated,FullyDecorated,18528,DW-TpInujmdxKRqJXvN-4804@hotmail.com
18529,SingleFamily,483,1,Old,BareShell,18529,DW-luKfsSQirhUzrG-0547@mail.com
18530,Flat,79,1,New,Unfinished,18530,DW-QCIGmkkQfQUo-7959@gmail.com
18531,SingleFamily,351,2,New,BareShell,18531,DW-zGTUAwwPN-1815@icloud.com
18532,Condo,182,2,Old,Unfinished,18532,DW-QfEHHWESBVXCBfA-3591@mail.com
18533,Flat,75,1,Renovated,FullyDecorated,18533,DW-AKPJmgASvu-0843@inbox.lv
18534,Flat,138,1,Used,Unfinished,18534,DW-dJdlkwQcW-6743@outlook.com
18535,SingleFamily,161,1,Renovated,InDevelopment,18535,DW-IHUUunoevi-4276@wp.pl
18536,SingleFamily,419,1,Renovated,FullyDecorated,18536,DW-bJddbbkuCCXH-5719@icloud.com
18537,Condo,184,1,Used,Unfinished,18537,DW-yIuErtZTBym-0639@mail.com
18538,SingleFamily,416,2,Used,FullyDecorated,18538,DW-JzacAemdGhM-3668@icloud.com
18539,SingleFamily,264,2,Old,FullyDecorated,18539,DW-FdOrzdQRCFKjaJv-7074@outlook.com
18540,Condo,100,2,Used,Unfinished,18540,DW-FjZgyFqZQs-6700@aol.com
18541,Condo,153,2,Used,FullyDecorated,18541,DW-UnRNpTLxcwUxaHA-8405@icloud.com
18542,Condo,162,1,Used,FullyDecorated,18542,DW-gIqOerroshu-4357@gmail.com
18543,SingleFamily,426,2,Old,Unfinished,18543,DW-votBSDesJ-5263@mail.com
18544,Flat,25,1,Used,FullyDecorated,18544,DW-MCfdmDYFt-8352@gmx.com
18545,Flat,65,1,New,InDevelopment,18545,DW-wHYNwvWYSbKB-0659@tutanota.com
18546,Condo,170,1,New,BareShell,18546,DW-ORpeqPxhAuss-3014@aol.com
18547,SingleFamily,236,1,New,FullyDecorated,18547,DW-yVrcgxZJw-4020@yahoo.com
18548,Flat,221,1,New,FullyDecorated,18548,DW-CczxghHOdw-2456@protonmail.com
18549,Condo,131,1,Old,FullyDecorated,18549,DW-oDfPgnrNgVxh-5440@wp.pl
18550,Condo,123,2,Used,InDevelopment,18550,DW-MfAqYKZeiTcSm-0851@interia.pl
18551,Condo,168,2,Old,Unfinished,18551,DW-XbUniPagXtvZby-0060@tutanota.com
18552,SingleFamily,253,1,New,FullyDecorated,18552,DW-CdhkRRsAYoB-6026@aol.com
18553,SingleFamily,374,2,New,FullyDecorated,18553,DW-YquISWWKr-4655@mail.com
18554,Flat,154,1,Old,FullyDecorated,18554,DW-shuokgcavpNtYg-8680@op.pl
18555,Flat,92,1,New,FullyDecorated,18555,DW-JlPQzQHIlMKucWw-5241@outlook.com
18556,Condo,196,2,Used,FullyDecorated,18556,DW-ffohJNHo-5815@mail.com
18557,Condo,179,2,Used,FullyDecorated,18557,DW-CtWabGonypCuEu-4655@aol.com
18558,Condo,145,2,Used,BareShell,18558,DW-njLXMcPB-3457@interia.pl
18559,Condo,153,1,New,BareShell,18559,DW-QyXWotjjgIF-6587@hotmail.com
18560,Condo,161,2,New,FullyDecorated,18560,DW-aaQCYesCmJaxCzR-7784@o2.pl
18561,Flat,58,1,New,BareShell,18561,DW-NvFibEUU-8026@me.com
18562,SingleFamily,217,2,Old,Unfinished,18562,DW-vXSKlqra-6952@yandex.com
18563,Condo,181,2,Renovated,FullyDecorated,18563,DW-CyJPjLfsaZ-1857@yahoo.com
18564,Condo,160,2,Used,FullyDecorated,18564,DW-hYfulzUFShr-2530@hotmail.com
18565,Flat,207,1,Used,FullyDecorated,18565,DW-QBlwoKZfSsHmwf-5407@hotmail.com
18566,SingleFamily,271,2,New,BareShell,18566,DW-dUHsBtDnTxuHCmwA-0640@gmx.com
18567,Condo,152,1,Used,FullyDecorated,18567,DW-smXpukntM-3281@mail.com
18568,SingleFamily,439,1,Used,Unfinished,18568,DW-AjVWYvpPofbn-9385@me.com
18569,Condo,175,1,Renovated,FullyDecorated,18569,DW-POwEkuwtycDX-2111@hotmail.com
18570,Flat,175,1,Used,FullyDecorated,18570,DW-mHYzxLyMNCfQr-5172@mail.com
18571,Flat,135,1,Used,FullyDecorated,18571,DW-UMlPjVYGEqgn-1771@o2.pl
18572,Condo,179,2,New,FullyDecorated,18572,DW-xEBdbwdzOMEVTNjI-7413@op.pl
18573,Flat,175,1,Used,FullyDecorated,18573,DW-jmuFvLJOHxInkDW-0618@yahoo.com
18574,SingleFamily,425,1,Used,Unfinished,18574,DW-MJbqEGzKdi-1835@live.com
18575,Condo,200,2,Used,Unfinished,18575,DW-EpkTLKkyBHTjDZc-3738@onet.pl
18576,SingleFamily,172,3,New,FullyDecorated,18576,DW-HRAsODGwNMJwK-7016@outlook.com
18577,Condo,154,2,Renovated,FullyDecorated,18577,DW-ofuHKUHYKtOF-3779@live.com
18578,SingleFamily,194,2,Old,InDevelopment,18578,DW-AnTwRhoWDGUKv-7370@yandex.com
18579,Condo,188,2,Used,FullyDecorated,18579,DW-rKSGuKnQuEloeeZ-2048@wp.pl
18580,Condo,134,1,Old,FullyDecorated,18580,DW-xEiyOVnEUQDP-5310@mail.com
18581,Condo,134,2,Used,FullyDecorated,18581,DW-htaiPuLGnc-7312@inbox.lv
18582,SingleFamily,370,2,Used,FullyDecorated,18582,DW-lGlMpPNne-3924@inbox.lv
18583,Flat,128,1,New,FullyDecorated,18583,DW-pRjUgavQgDq-9701@interia.pl
18584,SingleFamily,289,2,Used,FullyDecorated,18584,DW-DPMnakcVK-7246@op.pl
18585,Condo,194,2,New,FullyDecorated,18585,DW-dtMSzDXTrQmop-0227@outlook.com
18586,Flat,109,1,Used,FullyDecorated,18586,DW-tTNJFIdMQXCyP-8077@protonmail.com
18587,SingleFamily,254,2,Renovated,InDevelopment,18587,DW-GhttDxvxdHPnROmF-9811@interia.pl
18588,Condo,157,2,Used,FullyDecorated,18588,DW-oohqKYmkFtgQxf-0986@icloud.com
18589,SingleFamily,144,3,Used,Unfinished,18589,DW-CtnYYtMYVEHDEXhl-9637@inbox.lv
18590,Condo,125,2,New,FullyDecorated,18590,DW-VjxQtCTdyuUK-4284@icloud.com
18591,Condo,115,2,Old,FullyDecorated,18591,DW-WOqhoLeD-1407@yandex.com
18592,Condo,105,2,New,FullyDecorated,18592,DW-QeBFnRBFQIawdDC-7893@live.com
18593,SingleFamily,220,2,Renovated,Unfinished,18593,DW-cteOlLBNerSgK-1456@onet.pl
18594,Flat,23,2,Old,FullyDecorated,18594,DW-YjvRgsfwmeT-9320@zoho.com
18595,Condo,198,2,Old,FullyDecorated,18595,DW-VLqGMwTHkKZ-0748@mail.com
18596,SingleFamily,209,3,Used,InDevelopment,18596,DW-jLeoVfbsQrRH-7285@icloud.com
18597,Flat,164,1,Used,Unfinished,18597,DW-fmxXabQHIj-0655@icloud.com
18598,Condo,111,2,New,FullyDecorated,18598,DW-shKyKxmWzlOBaJw-0441@gmx.com
18599,Condo,191,1,New,FullyDecorated,18599,DW-XyRHYKVa-0997@mail.com
18600,SingleFamily,375,3,Used,InDevelopment,18600,DW-wyzXzczIREtnT-0151@hotmail.com
18601,Condo,174,2,Old,Unfinished,18601,DW-thBDfyhpLiDBK-6025@outlook.com
18602,Flat,47,1,Used,FullyDecorated,18602,DW-pRnFTXJs-3130@yandex.com
18603,Flat,97,1,Used,Unfinished,18603,DW-qUCBZPvUtklGQEpQ-1835@hotmail.com
18604,Condo,112,2,Used,InDevelopment,18604,DW-FDMuxwFkdcSXx-8037@op.pl
18605,Flat,67,1,New,FullyDecorated,18605,DW-ExxiHEXpGyfgLLuh-1400@o2.pl
18606,SingleFamily,378,1,New,Unfinished,18606,DW-gBwFSoHXBSxwDed-5904@aol.com
18607,Flat,127,1,New,FullyDecorated,18607,DW-acBsQRMGoza-5735@onet.pl
18608,Condo,120,2,Used,FullyDecorated,18608,DW-WYrzcNaotxoZLeX-5992@me.com
18609,Flat,226,1,Used,Unfinished,18609,DW-WQYlfNukIy-1542@wp.pl
18610,Flat,244,1,Used,FullyDecorated,18610,DW-fhTtcnaS-7651@inbox.lv
18611,SingleFamily,194,2,Old,BareShell,18611,DW-BjgJqkBo-5412@zoho.com
18612,Condo,133,1,Old,FullyDecorated,18612,DW-nrnWlFnunsEjEG-7374@op.pl
18613,Flat,174,1,Used,FullyDecorated,18613,DW-UlKAFRbCGfqeUu-6926@inbox.lv
18614,Flat,75,1,New,BareShell,18614,DW-GHHASqhEWM-3655@wp.pl
18615,Flat,243,1,Used,FullyDecorated,18615,DW-fHoHUiHe-6497@outlook.com
18616,Condo,113,2,Old,FullyDecorated,18616,DW-zfTvLBmbUxl-8192@live.com
18617,Condo,183,2,New,FullyDecorated,18617,DW-VpJNZqVXSI-6644@icloud.com
18618,SingleFamily,408,2,New,BareShell,18618,DW-mochTRtO-8383@op.pl
18619,SingleFamily,474,1,New,InDevelopment,18619,DW-jlfVXxICwksXgx-2884@inbox.lv
18620,SingleFamily,224,2,Old,InDevelopment,18620,DW-rzxWYJtrk-7412@yandex.com
18621,Condo,161,2,Used,FullyDecorated,18621,DW-TuYciQLpObO-0263@tutanota.com
18622,SingleFamily,185,1,Used,Unfinished,18622,DW-DyKAvjsnSRlBKW-0379@mail.com
18623,Flat,32,1,Used,FullyDecorated,18623,DW-SngEvvWCEPLbeusB-1080@icloud.com
18624,Condo,146,2,New,Unfinished,18624,DW-atgxYGceeYGlZO-6294@gmail.com
18625,SingleFamily,445,2,New,Unfinished,18625,DW-qbstKyTVnf-2963@interia.pl
18626,Flat,128,1,New,Unfinished,18626,DW-xFkERtdgT-9074@inbox.lv
18627,SingleFamily,326,2,Used,FullyDecorated,18627,DW-LMVANPnrjzxQ-6786@tutanota.com
18628,SingleFamily,285,2,Used,Unfinished,18628,DW-WOzikvVnBuzB-4606@tutanota.com
18629,Flat,105,1,Used,FullyDecorated,18629,DW-idhiKnDpWxayagzS-8211@interia.pl
18630,Condo,170,2,Old,Unfinished,18630,DW-tjswvbSBVqwYIaG-1042@interia.pl
18631,Flat,216,1,Renovated,FullyDecorated,18631,DW-xkPLUBBxSbim-9512@inbox.lv
18632,Condo,131,1,Old,FullyDecorated,18632,DW-LTHSVlaYrgtEpG-7420@op.pl
18633,SingleFamily,258,2,Used,Unfinished,18633,DW-StronBTknwYHy-8073@hotmail.com
18634,SingleFamily,153,2,New,BareShell,18634,DW-ftvsHKsTmPiXLu-1049@yandex.com
18635,SingleFamily,136,2,Old,Unfinished,18635,DW-KvFsvghFYOuMzl-6741@protonmail.com
18636,Condo,186,2,Used,Unfinished,18636,DW-hsSBlyMv-1421@hotmail.com
18637,Flat,231,1,New,FullyDecorated,18637,DW-qDQWkEuRtNwRiVa-6277@onet.pl
18638,Flat,250,1,Renovated,BareShell,18638,DW-NYvAaZsd-1306@live.com
18639,Condo,133,2,Renovated,BareShell,18639,DW-qxltXeKIXLUH-3749@o2.pl
18640,SingleFamily,250,2,New,InDevelopment,18640,DW-yvPusVbnBJgK-6428@outlook.com
18641,Condo,132,2,New,BareShell,18641,DW-TzieSwiEhJxUh-9014@yandex.com
18642,SingleFamily,97,2,Used,BareShell,18642,DW-axaQcqbWf-7708@icloud.com
18643,Condo,145,2,New,BareShell,18643,DW-XalhVibi-0967@o2.pl
18644,Flat,66,1,Used,FullyDecorated,18644,DW-iQtaZvLNgo-3877@yahoo.com
18645,Condo,117,2,New,InDevelopment,18645,DW-oDarYHVGItCZ-7162@gmx.com
18646,SingleFamily,189,1,Used,FullyDecorated,18646,DW-cHutAGMAZi-4943@gmail.com
18647,Flat,230,1,Old,BareShell,18647,DW-zrqAROMw-6288@interia.pl
18648,Condo,156,2,Used,FullyDecorated,18648,DW-kgSBxYFLAipz-6861@zoho.com
18649,SingleFamily,469,2,New,FullyDecorated,18649,DW-kVlwLniTCihFttq-3696@yandex.com
18650,Condo,158,2,Used,FullyDecorated,18650,DW-mmwLCPXAdE-5782@outlook.com
18651,Flat,54,1,Renovated,InDevelopment,18651,DW-cWjdqZGonuKuKJZs-4564@zoho.com
18652,Condo,169,2,Used,Unfinished,18652,DW-acIdTFuLMKlw-9407@outlook.com
18653,SingleFamily,405,2,Used,InDevelopment,18653,DW-ULWQMcikYQQ-2754@me.com
18654,Condo,112,2,New,BareShell,18654,DW-xxpoUsZpq-7769@hotmail.com
18655,Flat,120,1,Used,InDevelopment,18655,DW-ExxiHEXpGyfgLLuh-1400@o2.pl
18656,Flat,125,1,New,FullyDecorated,18656,DW-uYAAawTAUlVSB-7590@onet.pl
18657,Condo,111,1,New,FullyDecorated,18657,DW-JAEDXCXW-6590@protonmail.com
18658,SingleFamily,441,2,New,InDevelopment,18658,DW-tHANeusNtcb-0831@zoho.com
18659,SingleFamily,300,3,Used,BareShell,18659,DW-eWjIkcrg-3152@yahoo.com
18660,SingleFamily,338,3,Used,FullyDecorated,18660,DW-DFZtOTpppqxKY-1777@onet.pl
18661,SingleFamily,463,3,Used,Unfinished,18661,DW-cmaTBmsYAthCLHF-8342@onet.pl
18662,Flat,249,1,Renovated,FullyDecorated,18662,DW-owqawhphDxXQ-3446@aol.com
18663,Condo,186,2,New,InDevelopment,18663,DW-qhKZOHasae-8930@hotmail.com
18664,Flat,208,1,Used,InDevelopment,18664,DW-URwsPTTRFVb-5236@yahoo.com
18665,SingleFamily,329,1,New,BareShell,18665,DW-GsyjmecWrmMysBtK-9223@wp.pl
18666,SingleFamily,219,1,Used,Unfinished,18666,DW-MtctXOvpQSqpuVm-5210@gmx.com
18667,Condo,112,2,New,InDevelopment,18667,DW-tultwkIOgkR-9168@icloud.com
18668,Flat,39,1,Renovated,BareShell,18668,DW-ihwUPLzFlda-9654@zoho.com
18669,Condo,151,2,Used,FullyDecorated,18669,DW-NgKkIuSAZJpJJkFE-5131@hotmail.com
18670,SingleFamily,290,2,New,BareShell,18670,DW-tTOjAMtDmhkUKJz-4872@interia.pl
18671,Condo,180,2,Used,Unfinished,18671,DW-uzPNTeonKjYjn-3251@protonmail.com
18672,Condo,172,2,Used,FullyDecorated,18672,DW-YdURbdumOk-3441@yahoo.com
18673,Condo,143,2,Used,FullyDecorated,18673,DW-cqqPfAxGl-0355@op.pl
18674,Flat,46,1,New,Unfinished,18674,DW-UBPsBfOacJ-0684@yahoo.com
18675,Flat,227,2,New,InDevelopment,18675,DW-mkJeveKgwgbyXWi-6152@onet.pl
18676,Condo,193,1,New,FullyDecorated,18676,DW-uWPfjDVpaewMBC-9693@tutanota.com
18677,Condo,154,1,New,FullyDecorated,18677,DW-duFRBMxeV-6063@inbox.lv
18678,Condo,183,2,New,InDevelopment,18678,DW-DybLgyfp-9060@outlook.com
18679,Condo,190,2,New,FullyDecorated,18679,DW-nRZiEjquB-4373@yandex.com
18680,Flat,159,1,Used,FullyDecorated,18680,DW-MfWocUDfzAtf-1117@hotmail.com
18681,Flat,91,2,New,FullyDecorated,18681,DW-ERSWymxDBc-8152@live.com
18682,Condo,177,2,Used,Unfinished,18682,DW-NwFkYkGiOh-7796@aol.com
18683,Condo,186,1,Used,FullyDecorated,18683,DW-iAWllElZ-2964@live.com
18684,SingleFamily,384,2,Renovated,FullyDecorated,18684,DW-TsZPCHHmInq-6501@op.pl
18685,Flat,211,1,Old,FullyDecorated,18685,DW-BrfdPgThOrxo-2737@me.com
18686,Flat,197,1,Old,Unfinished,18686,DW-vnaIenPpucYR-2583@icloud.com
18687,Flat,85,1,Renovated,Unfinished,18687,DW-BZQPgPLoEJt-2665@aol.com
18688,Condo,178,1,Old,FullyDecorated,18688,DW-EsRNjhHlCFxHHnz-8513@op.pl
18689,Flat,211,1,New,FullyDecorated,18689,DW-hdqcBaEPlPZnDskO-0866@yahoo.com
18690,Flat,191,1,Used,FullyDecorated,18690,DW-qbmOPicXqYFtkpXq-3838@gmail.com
18691,Condo,173,2,Used,Unfinished,18691,DW-LidFpqAcO-7551@yahoo.com
18692,Condo,195,2,Renovated,InDevelopment,18692,DW-IzbupKxwxRnPdi-9579@op.pl
18693,Flat,135,1,Used,BareShell,18693,DW-qFaGBhuF-5132@mail.com
18694,Condo,151,1,New,BareShell,18694,DW-ywhizSgohzFnk-0370@live.com
18695,Flat,91,1,New,FullyDecorated,18695,DW-jxAfCLFvDWiP-4934@inbox.lv
18696,SingleFamily,373,2,Used,FullyDecorated,18696,DW-SvOXLBZUWQYqYlwv-7594@gmail.com
18697,Condo,118,1,Renovated,FullyDecorated,18697,DW-accXStSj-6845@hotmail.com
18698,Condo,158,1,Used,Unfinished,18698,DW-RTULXVERk-4555@outlook.com
18699,Condo,122,1,New,BareShell,18699,DW-nGtIRqrAWZLxSni-6480@outlook.com
18700,SingleFamily,201,1,New,BareShell,18700,DW-fVgqMOuQovEDNfS-5248@live.com
18701,Flat,113,1,Used,FullyDecorated,18701,DW-FMUiPWgaHnx-9797@hotmail.com
18702,SingleFamily,270,3,New,FullyDecorated,18702,DW-nVzhTyuWmMf-8308@live.com
18703,Flat,125,1,Used,FullyDecorated,18703,DW-FNMNTAsqB-2723@tutanota.com
18704,Condo,160,2,Used,FullyDecorated,18704,DW-yWFXsBOAVeitnVQn-5183@gmail.com
18705,SingleFamily,105,2,New,FullyDecorated,18705,DW-XPHphnaKYktSedg-5956@interia.pl
18706,SingleFamily,283,2,Used,InDevelopment,18706,DW-mlehLjedCaKbN-3554@gmx.com
18707,Condo,107,1,Used,InDevelopment,18707,DW-tyNJkrQISYKCdvAm-6554@outlook.com
18708,Flat,31,1,New,Unfinished,18708,DW-mhWNUgib-1617@wp.pl
18709,Flat,194,1,Used,BareShell,18709,DW-TxAlubwPPVHnvvBP-5839@outlook.com
18710,Condo,195,2,Used,FullyDecorated,18710,DW-MfWocUDfzAtf-1117@hotmail.com
18711,Condo,195,1,Renovated,InDevelopment,18711,DW-ZSJmrvdDuXzELEa-6819@inbox.lv
18712,SingleFamily,272,2,Used,Unfinished,18712,DW-TzurHDbJ-4466@gmail.com
18713,Condo,179,2,New,Unfinished,18713,DW-wDuywwWyfOps-7922@wp.pl
